Department,Chart,Metric,Date,Volume,Result,Explanation
DWM,compliance,Drinking Water Compliance Rate As % Of Prior 365 Days In Compliance,8/10/2013,,1,
DWM,compliance,Drinking Water Compliance Rate As % Of Prior 365 Days In Compliance,9/10/2013,,1,
DWM,compliance,Drinking Water Compliance Rate As % Of Prior 365 Days In Compliance,10/10/2013,,1,
DWM,compliance,Drinking Water Compliance Rate As % Of Prior 365 Days In Compliance,11/10/2013,,1,
DWM,compliance,Drinking Water Compliance Rate As % Of Prior 365 Days In Compliance,12/10/2013,,1,
DWM,compliance,Drinking Water Compliance Rate As % Of Prior 365 Days In Compliance,1/10/2014,,1,
DWM,compliance,Drinking Water Compliance Rate As % Of Prior 365 Days In Compliance,2/10/2014,,1,
DWM,compliance,Drinking Water Compliance Rate As % Of Prior 365 Days In Compliance,3/10/2014,,1,
DWM,compliance,Drinking Water Compliance Rate As % Of Prior 365 Days In Compliance,4/10/2014,,1,
DWM,compliance,Drinking Water Compliance Rate As % Of Prior 365 Days In Compliance,5/10/2014,,1,
DWM,compliance,Drinking Water Compliance Rate As % Of Prior 365 Days In Compliance,6/10/2014,,1,
DWM,compliance,Drinking Water Compliance Rate As % Of Prior 365 Days In Compliance,7/10/2014,,1,
DWM,compliance,Drinking Water Compliance Rate As % Of Prior 365 Days In Compliance,8/10/2014,,1,
DWM,compliance,Drinking Water Compliance Rate As % Of Prior 365 Days In Compliance,9/10/2014,,1,
DWM,compliance,Drinking Water Compliance Rate As % Of Prior 365 Days In Compliance,10/10/2014,,1,
DWM,compliance,Drinking Water Compliance Rate As % Of Prior 365 Days In Compliance,11/10/2014,,1,
DWM,compliance,Drinking Water Compliance Rate As % Of Prior 365 Days In Compliance,12/10/2014,,1,
DWM,compliance,Drinking Water Compliance Rate As % Of Prior 365 Days In Compliance,1/10/2015,,1,
DWM,compliance,Drinking Water Compliance Rate As % Of Prior 365 Days In Compliance,2/10/2015,,1,
DWM,compliance,Drinking Water Compliance Rate As % Of Prior 365 Days In Compliance,3/10/2015,,1,
DWM,compliance,Drinking Water Compliance Rate As % Of Prior 365 Days In Compliance,4/10/2015,,1,
DWM,compliance,Drinking Water Compliance Rate As % Of Prior 365 Days In Compliance,5/10/2015,,1,
DWM,compliance,Drinking Water Compliance Rate As % Of Prior 365 Days In Compliance,6/10/2015,,1,
DWM,compliance,Drinking Water Compliance Rate As % Of Prior 365 Days In Compliance,7/10/2015,,1,
DWM,compliance,Drinking Water Compliance Rate As % Of Prior 365 Days In Compliance,8/10/2015,,1,
DWM,compliance,Drinking Water Compliance Rate As % Of Prior 365 Days In Compliance,9/10/2015,,1,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,1/10/2010,,0.05,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,2/10/2010,,0.05,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,3/10/2010,,0.05,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,4/10/2010,,0.05,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,5/10/2010,,0.05,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,6/10/2010,,0.05,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,7/10/2010,,0.04,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,8/10/2010,,0.04,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,9/10/2010,,0.04,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,10/10/2010,,0.04,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,11/10/2010,,0.04,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,12/10/2010,,0.04,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,1/10/2011,,0.04,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,2/10/2011,,0.03,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,3/10/2011,,0.02,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,4/10/2011,,0.02,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,5/10/2011,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,6/10/2011,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,7/10/2011,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,8/10/2011,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,9/10/2011,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,10/10/2011,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,11/10/2011,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,12/10/2011,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,1/10/2012,,0,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,2/10/2012,,0,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,3/10/2012,,0,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,4/10/2012,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,5/10/2012,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,6/10/2012,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,7/10/2012,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,8/10/2012,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,9/10/2012,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,10/10/2012,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,11/10/2012,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,12/10/2012,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,1/10/2013,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,2/10/2013,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,3/10/2013,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,4/10/2013,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,5/10/2013,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,6/10/2013,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,7/10/2013,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,8/10/2013,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,9/10/2013,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,10/10/2013,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,11/10/2013,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,12/10/2013,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,1/10/2014,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,2/10/2014,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,3/10/2014,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,4/10/2014,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,5/10/2014,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,6/10/2014,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,7/10/2014,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,8/10/2014,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,9/10/2014,,0.01,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,10/10/2014,,0.02,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,11/10/2014,,0.02,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,12/10/2014,,0.026,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,1/10/2015,,0.301,Spike caused by an outage in Watershed's billing software. This outage was remedied in February and estimated bills were corrected.
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,2/10/2015,,0.025,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,3/10/2015,,0.024,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,4/10/2015,,0.029,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,5/10/2015,,0.025,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,6/10/2015,,0.0254,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,7/10/2015,,0.027,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,8/10/2015,,0.03,
DWM,estimated_bills,Estimated Bills As A Percent Of Bills Issued,9/10/2015,,0.034,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,7/10/2011,,12,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,8/10/2011,,7,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,9/10/2011,,9,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,10/10/2011,,7,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,11/10/2011,,14,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,12/10/2011,,14,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,1/10/2012,,12,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,2/10/2012,,13,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,3/10/2012,,15,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,4/10/2012,,13,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,5/10/2012,,10,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,6/10/2012,,6,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,7/10/2012,,6,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,8/10/2012,,12,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,9/10/2012,,10,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,10/10/2012,,12,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,11/10/2012,,11,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,12/10/2012,,13,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,1/10/2013,,7.7,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,2/10/2013,,7.7,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,3/10/2013,,7,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,4/10/2013,,6.58,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,5/10/2013,,7.4,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,6/10/2013,,7.6,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,7/10/2013,,7.5,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,8/10/2013,,7.33,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,9/10/2013,,7.5,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,10/10/2013,,7.4,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,11/10/2013,,7.7,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,1/10/2014,,7.5,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,2/10/2014,,7.5,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,3/10/2014,,7.7,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,4/10/2014,,7.5,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,5/10/2014,,7.2,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,6/10/2014,,7.3,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,7/10/2014,,7.8,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,8/10/2014,,8.4,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,9/10/2014,,8.4,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,10/10/2014,,8.7,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,11/10/2014,,8.4,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,12/10/2014,,8.7,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,1/10/2015,0,8.6,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,2/10/2015,0,8.1,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,3/10/2015,0,7.9,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,4/10/2015,0,8.3,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,5/10/2015,0,8.7,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,6/10/2015,0,9,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,7/10/2015,,8.8,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,8/10/2015,,8.5,
DWM,infrastructure,Sewage Spills Per 100 Miles of Sewer,9/10/2015,,8.6,
DWM,compliance,Wastewater Treatment Compliance Rate As % Of Prior 365 Days In Compliance,6/10/2010,,0.99,
DWM,compliance,Wastewater Treatment Compliance Rate As % Of Prior 365 Days In Compliance,7/10/2010,,0.99,
DWM,compliance,Wastewater Treatment Compliance Rate As % Of Prior 365 Days In Compliance,8/10/2010,,0.99,
DWM,compliance,Wastewater Treatment Compliance Rate As % Of Prior 365 Days In Compliance,9/10/2010,,0.99,
DWM,compliance,Wastewater Treatment Compliance Rate As % Of Prior 365 Days In Compliance,10/10/2010,,1,
DWM,compliance,Wastewater Treatment Compliance Rate As % Of Prior 365 Days In Compliance,11/10/2010,,1,
DWM,compliance,Wastewater Treatment Compliance Rate As % Of Prior 365 Days In Compliance,12/10/2010,,1,
DWM,compliance,Wastewater Treatment Compliance Rate As % Of Prior 365 Days In Compliance,1/10/2011,,1,
DWM,compliance,Wastewater Treatment Compliance Rate As % Of Prior 365 Days In Compliance,2/10/2011,,1,
DWM,compliance,Wastewater Treatment Compliance Rate As % Of Prior 365 Days In Compliance,3/10/2011,,1,
DWM,compliance,Wastewater Treatment Compliance Rate As % Of Prior 365 Days In Compliance,4/10/2011,,1,
DWM,compliance,Wastewater Treatment Compliance Rate As % Of Prior 365 Days In Compliance,5/10/2011,,1,
DWM,compliance,Wastewater Treatment Compliance Rate As % Of Prior 365 Days In Compliance,6/10/2011,,1,
DWM,compliance,Wastewater Treatment Compliance Rate As % Of Prior 365 Days In Compliance,7/10/2011,,1,
DWM,compliance,Wastewater Treatment Compliance Rate As % Of Prior 365 Days In Compliance,8/10/2011,,1,
DWM,compliance,Wastewater Treatment Compliance Rate As % Of Prior 365 Days In Compliance,9/10/2011,,1,
DWM,compliance,Wastewater Treatment Compliance Rate As % Of Prior 365 Days In Compliance,10/10/2011,,1,
DWM,compliance,Wastewater Treatment Compliance Rate As % Of Prior 365 Days In Compliance,11/10/2011,,1,
DWM,compliance,Wastewater Treatment Compliance Rate As % Of Prior 365 Days In Compliance,12/10/2011,,1,
DWM,compliance,Wastewater Treatment Compliance Rate As % Of Prior 365 Days In Compliance,1/10/2012,,1,
DWM,compliance,Wastewater Treatment Compliance Rate As % Of Prior 365 Days In Compliance,2/10/2012,,1,
DWM,compliance,Wastewater Treatment Compliance Rate As % Of Prior 365 Days In Compliance,3/10/2012,,1,
DWM,compliance,Wastewater Treatment Compliance Rate As % Of Prior 365 Days In Compliance,4/10/2012,,1,
DWM,compliance,Wastewater Treatment Compliance Rate As % Of Prior 365 Days In Compliance,5/10/2012,,1,
DWM,compliance,Wastewater Treatment Compliance Rate As % Of Prior 365 Days In Compliance,6/10/2012,,1,
DWM,compliance,Wastewater Treatment Compliance Rate As % Of Prior 365 Days In Compliance,7/10/2012,,1,
